Feature ID	Taxon	Confidence
84aa56f1a97e8f66a8e2d45ba1ba5d9a	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.9167010835251236
97e8e7b44a11ccb212cbcf494bb8ed5e	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.9465574114566137
60804f5a91b5f9481ebe852bb47318ac	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9998895392807341
c2994041ec2c151c52d4dea75650584d	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999105202764282
3c33caaf301db41bcee377cfb29f9efe	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999603381644362
8ed06fe59959c974b007c3a3923c6bf2	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.8049371936354737
b426b4f42f2e2748b9eb8af2d4948604	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.846584959914852
0c376f0f6e842b3fabb138ceb9847e95	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999150445708572
fe9555cb59f9042673e5fe82697abd95	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.8310364253599754
50d8383b213ffeb60386e3fa5a5cbf02	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__Methanosphaera_sp.	0.8351834999060465
61e06fba08337ce2c61a30ea60bf9bef	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera; s__uncultured_Methanobrevibacter	0.868921528539918
aff3d791369b12ed12ebed50c9635694	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.9999357990521263
26dbcc078bf157e6ebf832cc68fc0034	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.9930465563887522
07fd548902a839b5832ec95076cd987a	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.9975540591340221
39419603a7bdc532b210015e92b358d8	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.9993886531308772
17eaf0badd1b7949dc621bd0a576e7c6	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.9917877293836177
98c440e5a1ecd9002fb8d798a08a58fe	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.9953976773952036
02e9160e79511418da83a2ea805448dc	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.99484728663268
d22be689b485f4e06b5d041cc5060087	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_Methanobacteriales	0.9740699385701237
